activity_name,activity_definition_id,activity_instance_ids_guess,problem_name,domain,bddl_path,robot_type,robot_type_source,objects_count,object_synsets,rooms,predicates,eval_command_guess
buy_food_for_camping,0,[0],buy_food_for_camping-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_food_for_camping/problem0.bddl,R1Pro,--robot-type,21,"[""agent.n.01"", ""bottle__of__soda.n.01"", ""canned_food.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""chocolate_chip_cookie.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""hotdog.n.02"", ""money.n.01"", ""water_bottle.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_food_for_camping_eval policy=websocket task.name=buy_food_for_camping task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_good_chocolate,0,[0],buy_good_chocolate-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_good_chocolate/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bottle__of__cocoa.n.01"", ""box__of__chocolates.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""sack.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_good_chocolate_eval policy=websocket task.name=buy_good_chocolate task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_home_use_medical_supplies,0,[0],buy_home_use_medical_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_home_use_medical_supplies/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bandage.n.01"", ""bottle__of__antihistamines.n.01"", ""bottle__of__aspirin.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""credit_card.n.01"", ""first-aid_kit.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""sack.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_home_use_medical_supplies_eval policy=websocket task.name=buy_home_use_medical_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_meat_from_a_butcher,0,[0],buy_meat_from_a_butcher-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_meat_from_a_butcher/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""bratwurst.n.01"", ""brisket.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""pack__of__ground_beef.n.01"", ""steak.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_meat_from_a_butcher_eval policy=websocket task.name=buy_meat_from_a_butcher task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_mulch,0,[0],buy_mulch-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_mulch/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bag__of__mulch.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""pot_plant.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_mulch_eval policy=websocket task.name=buy_mulch task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_natural_beef,0,[0],buy_natural_beef-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_natural_beef/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_fridge.n.01"", ""money.n.01"", ""pack__of__ground_beef.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_natural_beef_eval policy=websocket task.name=buy_natural_beef task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_natural_supplements,0,[0],buy_natural_supplements-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_natural_supplements/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bottle__of__supplements.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""sack.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_natural_supplements_eval policy=websocket task.name=buy_natural_supplements task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_pet_food_for_less,0,[0],buy_pet_food_for_less-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_pet_food_for_less/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""can__of__dog_food.n.01"", ""canned_food.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_pet_food_for_less_eval policy=websocket task.name=buy_pet_food_for_less task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_rechargeable_batteries,0,[0],buy_rechargeable_batteries-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_rechargeable_batteries/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""battery.n.02"", ""cash_register.n.01"", ""charger.n.02"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""sack.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_rechargeable_batteries_eval policy=websocket task.name=buy_rechargeable_batteries task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_salad_greens,0,[0],buy_salad_greens-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_salad_greens/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""lettuce.n.03"", ""money.n.01"", ""sack.n.01"", ""spinach.n.02""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_salad_greens_eval policy=websocket task.name=buy_salad_greens task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_school_supplies,0,[0],buy_school_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_school_supplies/problem0.bddl,R1Pro,--robot-type,19,"[""agent.n.01"", ""backpack.n.01"", ""bottle__of__glue.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""crayon.n.01"", ""eraser.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""notebook.n.01"", ""pencil.n.01"", ""pencil_box.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_school_supplies_eval policy=websocket task.name=buy_school_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_school_supplies_for_high_school,0,[0],buy_school_supplies_for_high_school-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_school_supplies_for_high_school/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""backpack.n.01"", ""calculator.n.02"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""laptop.n.01"", ""money.n.01"", ""notebook.n.01"", ""pen.n.01"", ""pencil.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_school_supplies_for_high_school_eval policy=websocket task.name=buy_school_supplies_for_high_school task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buy_used_gardening_equipment,0,[0],buy_used_gardening_equipment-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buy_used_gardening_equipment/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""glove.n.02"", ""grocery_shelf.n.01"", ""money.n.01"", ""pruner.n.02"", ""trowel.n.01"", ""watering_can.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buy_used_gardening_equipment_eval policy=websocket task.name=buy_used_gardening_equipment task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_cleaning_supplies,0,[0],buying_cleaning_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_cleaning_supplies/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""atomizer.n.01"", ""bottle__of__liquid_soap.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""rag.n.01"", ""scrub_brush.n.01"", ""shopping_cart.n.01"", ""vacuum.n.04""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_cleaning_supplies_eval policy=websocket task.name=buying_cleaning_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_everyday_consumer_goods,0,[0],buying_everyday_consumer_goods-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_everyday_consumer_goods/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""apple.n.01"", ""bottle__of__milk.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""credit_card.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""pineapple.n.02"", ""sack.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_everyday_consumer_goods_eval policy=websocket task.name=buying_everyday_consumer_goods task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_fast_food,0,[0],buying_fast_food-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_fast_food/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""can__of__soda.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""credit_card.n.01"", ""floor.n.01"", ""french_fries.n.02"", ""grocery_shelf.n.01"", ""hamburger.n.01"", ""shopping_basket.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_fast_food_eval policy=websocket task.name=buying_fast_food task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_gardening_supplies,0,[0],buying_gardening_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_gardening_supplies/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""bag__of__mulch.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""fertilizer__atomizer.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""pot_plant.n.01"", ""pruner.n.02"", ""rake.n.03"", ""shears.n.01"", ""shovel.n.01""]","[""grocery_store""]","[""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_gardening_supplies_eval policy=websocket task.name=buying_gardening_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_groceries,0,[0],buying_groceries-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_groceries/problem0.bddl,R1Pro,--robot-type,22,"[""agent.n.01"", ""bag__of__brown_rice.n.01"", ""banana.n.02"", ""bottle__of__apple_juice.n.01"", ""bottle__of__peanut_butter.n.01"", ""carton__of__milk.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery_shelf.n.01"", ""money.n.01"", ""prawn.n.01"", ""sack.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_groceries_eval policy=websocket task.name=buying_groceries task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_groceries_for_a_feast,0,[0],buying_groceries_for_a_feast-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_groceries_for_a_feast/problem0.bddl,R1Pro,--robot-type,16,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""grocery.n.02"", ""grocery_shelf.n.01"", ""money.n.01"", ""shopping_cart.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_groceries_for_a_feast_eval policy=websocket task.name=buying_groceries_for_a_feast task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_office_supplies,0,[0],buying_office_supplies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_office_supplies/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""credit_card.n.01"", ""eraser.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""pen.n.01"", ""pencil.n.01"", ""tape.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_office_supplies_eval policy=websocket task.name=buying_office_supplies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
buying_postage_stamps,0,[0],buying_postage_stamps-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/buying_postage_stamps/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""cash_register.n.01"", ""checkout.n.03"", ""floor.n.01"", ""money.n.01"", ""postage.n.02""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/buying_postage_stamps_eval policy=websocket task.name=buying_postage_stamps task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
can_beans,0,[0],can_beans-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/can_beans/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""black_bean.n.01"", ""canister.n.02"", ""countertop.n.01"", ""floor.n.01"", ""sink.n.01"", ""soup_ladle.n.01"", ""stockpot.n.01""]","[""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/can_beans_eval policy=websocket task.name=can_beans task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
can_fruit,0,[0],can_fruit-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/can_fruit/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""hinged_jar.n.01"", ""peach.n.03"", ""stockpot.n.01"", ""water.n.06""]","[""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/can_fruit_eval policy=websocket task.name=can_fruit task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
can_meat,0,[0],can_meat-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/can_meat/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""bratwurst.n.01"", ""cabinet.n.01"", ""chopping_board.n.01"", ""countertop.n.01"", ""floor.n.01"", ""hinged_jar.n.01""]","[""kitchen""]","[""cooked"", ""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/can_meat_eval policy=websocket task.name=can_meat task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
can_syrup,0,[0],can_syrup-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/can_syrup/problem0.bddl,R1Pro,--robot-type,12,"[""agent.n.01"", ""cabinet.n.01"", ""floor.n.01"", ""hingeless_jar.n.01"", ""lid.n.02"", ""maple_syrup.n.01"", ""stockpot.n.01"", ""stove.n.01""]","[""kitchen""]","[""attached"", ""filled"", ""inroom"", ""inside"", ""ontop"", ""toggled_on""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/can_syrup_eval policy=websocket task.name=can_syrup task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
can_vegetables,0,[0],can_vegetables-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/can_vegetables/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""asparagus.n.02"", ""cabinet.n.01"", ""carving_knife.n.01"", ""chopping_board.n.01"", ""countertop.n.01"", ""floor.n.01"", ""hingeless_jar.n.01"", ""lid.n.02""]","[""kitchen""]","[""attached"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/can_vegetables_eval policy=websocket task.name=can_vegetables task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
canning_food,0,[0],canning_food-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/canning_food/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""carving_knife.n.01"", ""chopping_board.n.01"", ""countertop.n.01"", ""diced__pineapple.n.01"", ""diced__steak.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""pineapple.n.02"", ""steak.n.01""]","[""kitchen""]","[""contains"", ""filled"", ""future"", ""inroom"", ""inside"", ""ontop"", ""open"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/canning_food_eval policy=websocket task.name=canning_food task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
carrying_in_groceries,0,[0],carrying_in_groceries-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/carrying_in_groceries/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""beefsteak_tomato.n.01"", ""car.n.01"", ""carton__of__milk.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""sack.n.01""]","[""garage"", ""kitchen""]","[""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/carrying_in_groceries_eval policy=websocket task.name=carrying_in_groceries task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
carrying_out_garden_furniture,0,[0],carrying_out_garden_furniture-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/carrying_out_garden_furniture/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""barrow.n.03"", ""floor.n.01"", ""lawn.n.01"", ""lawn_chair.n.01""]","[""garden"", ""living_room""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/carrying_out_garden_furniture_eval policy=websocket task.name=carrying_out_garden_furniture task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
carrying_water,0,[0],carrying_water-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/carrying_water/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""backpack.n.01"", ""floor.n.01"", ""shelf.n.01"", ""sink.n.01"", ""water.n.06"", ""water_bottle.n.01""]","[""bathroom"", ""kitchen""]","[""filled"", ""inroom"", ""insource"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/carrying_water_eval policy=websocket task.name=carrying_water task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
